phase,pc,lag_ms,src,dst,region_src,region_dst,k,n_subjects,total_subjects_in_dir,p_value,q_value,significant
HandStart__FirstDigitTouch,pc2,50,O2,PO10,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
HandStart__FirstDigitTouch,pc2,50,Oz,PO10,Occipital,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc2,50,Oz,PO9,Occipital,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc2,50,O2,Fz,Occipital,Frontal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc2,100,O1,PO9,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
HandStart__FirstDigitTouch,pc2,100,Oz,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,100,Oz,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,100,O1,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,100,O2,Oz,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
HandStart__FirstDigitTouch,pc2,100,O2,PO10,Occipital,Occipital,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
HandStart__FirstDigitTouch,pc2,100,Oz,PO9,Occipital,Occipital,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc2,100,O2,P8,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc2,100,Oz,PO10,Occipital,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc2,100,P8,CP6,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc2,100,P7,P3,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc2,100,O1,P3,Occipital,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc2,150,O1,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,150,Oz,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,150,O1,PO9,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,150,O2,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,150,O1,O2,Occipital,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc2,150,Oz,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,150,O2,PO10,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,150,Oz,PO9,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
HandStart__FirstDigitTouch,pc2,150,O2,P4,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc2,150,O2,O1,Occipital,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc2,150,Oz,PO10,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc2,150,O2,P8,Occipital,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc2,200,O1,PO9,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,200,O1,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,200,Oz,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,200,O2,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,200,Oz,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,200,O2,PO10,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
HandStart__FirstDigitTouch,pc2,200,Oz,PO9,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc2,200,O1,O2,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
HandStart__FirstDigitTouch,pc2,200,Oz,PO10,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
HandStart__FirstDigitTouch,pc2,200,O2,P8,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc2,200,O2,O1,Occipital,Occipital,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,0,CP6,P8,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,0,P7,O1,Parietal,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,0,P4,P8,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,0,O2,C3,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,0,Oz,FC5,Occipital,Frontocentral,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,0,O2,Cz,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,0,P4,CP6,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,0,FC5,F3,Frontocentral,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,0,O1,FC1,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,50,Oz,P8,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,50,O1,FC1,Occipital,Frontocentral,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
HandStart__FirstDigitTouch,pc3,50,O2,Cz,Occipital,Frontocentral,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
HandStart__FirstDigitTouch,pc3,50,C4,FC2,Frontocentral,Frontocentral,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,50,O2,C3,Occipital,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,50,P4,P8,Parietal,Parietal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,50,P7,O1,Parietal,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,50,C4,CP2,Frontocentral,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,50,Oz,FC5,Occipital,Frontocentral,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,50,P8,PO10,Parietal,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,50,P3,P7,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,50,P7,T7,Parietal,Temporal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,100,P7,O1,Parietal,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc3,100,C4,FC2,Frontocentral,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,100,Oz,P8,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,100,P8,P4,Parietal,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,100,CP6,CP2,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,100,P4,CP6,Parietal,Parietal,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc3,100,CP6,P8,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,100,Oz,FC5,Occipital,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,100,O2,TP9,Occipital,Temporal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,100,P4,P8,Parietal,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,100,CP6,C4,Parietal,Frontocentral,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
HandStart__FirstDigitTouch,pc3,100,C4,CP2,Frontocentral,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,150,P7,O1,Parietal,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc3,150,O1,FC1,Occipital,Frontocentral,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,150,FC5,F3,Frontocentral,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,150,CP6,P8,Parietal,Parietal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,150,P3,P7,Parietal,Parietal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,150,Oz,FC5,Occipital,Frontocentral,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
HandStart__FirstDigitTouch,pc3,150,P4,P8,Parietal,Parietal,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
HandStart__FirstDigitTouch,pc3,150,O2,C3,Occipital,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,150,P8,PO10,Parietal,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,150,P4,CP6,Parietal,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,150,O2,Cz,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,150,Oz,P8,Occipital,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,200,P7,O1,Parietal,Occipital,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
HandStart__FirstDigitTouch,pc3,200,CP6,P8,Parietal,Parietal,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc3,200,P4,P8,Parietal,Parietal,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
HandStart__FirstDigitTouch,pc3,200,C4,FC2,Frontocentral,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,200,CP6,C4,Parietal,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,200,Oz,FC5,Occipital,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,200,P4,CP6,Parietal,Parietal,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
HandStart__FirstDigitTouch,pc3,200,FC5,F3,Frontocentral,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,200,O2,C3,Occipital,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
HandStart__FirstDigitTouch,pc3,200,O2,Cz,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
HandStart__FirstDigitTouch,pc3,200,O1,FC1,Occipital,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
HandStart__FirstDigitTouch,pc3,200,Oz,P8,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,0,PO9,O1,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc1,0,PO9,Oz,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc1,0,PO10,O2,Occipital,Occipital,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc1,0,PO9,P7,Occipital,Parietal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc1,0,PO10,P8,Occipital,Parietal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc1,0,PO10,Oz,Occipital,Occipital,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc1,0,PO9,F4,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,0,T8,FC6,Temporal,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,0,PO9,F8,Occipital,Frontal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,0,PO9,FC6,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,50,PO10,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,50,PO9,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,50,PO10,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,50,PO9,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,50,PO10,P8,Occipital,Parietal,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc1,50,PO9,Fz,Occipital,Frontal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc1,50,PO10,Fz,Occipital,Frontal,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
LiftOff__Replace,pc1,50,PO9,P7,Occipital,Parietal,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc1,50,PO10,FC1,Occipital,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc1,50,PO9,FC2,Occipital,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,50,F4,FC2,Frontocentral,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,100,PO10,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,100,PO9,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,100,PO10,P8,Occipital,Parietal,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc1,100,PO10,Oz,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc1,100,PO9,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,100,P7,CP5,Parietal,Parietal,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc1,100,PO9,P7,Occipital,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,100,PO9,C4,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,100,O1,PO9,Occipital,Occipital,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,150,PO9,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,150,PO10,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,150,PO9,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,150,PO10,Oz,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc1,150,PO10,P8,Occipital,Parietal,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
LiftOff__Replace,pc1,150,PO9,P7,Occipital,Parietal,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
LiftOff__Replace,pc1,150,PO9,FC2,Occipital,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,150,P7,CP5,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,150,PO9,C4,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,150,PO10,FC1,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,200,PO10,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,200,PO9,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,200,PO10,Oz,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc1,200,PO9,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc1,200,PO10,P8,Occipital,Parietal,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc1,200,PO10,Fz,Occipital,Frontal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,200,PO9,P7,Occipital,Parietal,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
LiftOff__Replace,pc1,200,PO9,FC2,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc1,200,PO10,FC1,Occipital,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc1,200,P7,CP5,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,200,PO9,Fz,Occipital,Frontal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc1,200,PO9,C4,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,0,Oz,O1,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
LiftOff__Replace,pc2,0,Oz,O2,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc2,0,O1,Oz,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
LiftOff__Replace,pc2,0,O1,PO9,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc2,0,Oz,PO9,Occipital,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,0,O2,Oz,Occipital,Occipital,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc2,0,O2,PO10,Occipital,Occipital,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc2,0,P7,PO9,Parietal,Occipital,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,0,PO10,O2,Occipital,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,0,Oz,PO10,Occipital,Occipital,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,0,O1,P7,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,0,P7,CP5,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,0,P7,P3,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,0,P8,CP6,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,50,Oz,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,50,O2,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,50,Oz,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,50,O1,Oz,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,50,O2,PO10,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,50,O1,O2,Occipital,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc2,50,O2,O1,Occipital,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc2,50,O1,PO9,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,50,Oz,PO10,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
LiftOff__Replace,pc2,50,Oz,PO9,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc2,100,O2,PO10,Occipital,Occipital,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
LiftOff__Replace,pc2,100,Oz,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,100,Oz,O2,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,100,O2,Oz,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,100,O1,PO9,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,100,O1,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,100,Oz,PO10,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc2,100,Oz,PO9,Occipital,Occipital,9,12,12,1.7784181199405136e-07,4.9929927593801584e-05,True
LiftOff__Replace,pc2,100,P8,CP6,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,100,P7,P3,Parietal,Parietal,7,12,12,5.2879037178301744e-05,0.009666339965763267,True
LiftOff__Replace,pc2,100,P7,CP5,Parietal,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,100,O1,O2,Occipital,Occipital,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,150,O2,PO10,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,150,O1,PO9,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,150,O1,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,150,Oz,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,150,O2,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,150,Oz,O1,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,150,O1,O2,Occipital,Occipital,8,12,12,3.6286796437323756e-06,0.0008230907484563682,True
LiftOff__Replace,pc2,150,Oz,PO10,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,150,O1,P7,Occipital,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,150,Oz,PO9,Occipital,Occipital,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
LiftOff__Replace,pc2,150,O2,O1,Occipital,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,200,O2,PO10,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,200,O1,PO9,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,200,O1,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,200,Oz,O2,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,200,O2,Oz,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,200,Oz,O1,Occipital,Occipital,12,12,12,1.1011841054829476e-12,7.516339215406542e-10,True
LiftOff__Replace,pc2,200,Oz,PO10,Occipital,Occipital,10,12,12,5.9017107614492725e-09,2.1736994091674545e-06,True
LiftOff__Replace,pc2,200,O1,O2,Occipital,Occipital,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc2,200,Oz,PO9,Occipital,Occipital,11,12,12,1.1897193075637764e-10,5.463896079181788e-08,True
LiftOff__Replace,pc2,200,O2,O1,Occipital,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc2,200,O2,P8,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc2,200,O1,P7,Occipital,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,C4,FC2,Frontocentral,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,C4,CP2,Frontocentral,Parietal,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,CP6,C4,Parietal,Frontocentral,6,12,12,0.0005654110912547203,0.08396523989890457,False
LiftOff__Replace,pc3,0,P7,O1,Parietal,Occipital,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc3,0,CP6,P8,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc3,0,FC5,FC1,Frontocentral,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,P8,PO10,Parietal,Occipital,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,Oz,FC5,Occipital,Frontocentral,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc3,0,O1,FC1,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,P4,P8,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc3,0,O2,C3,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
LiftOff__Replace,pc3,0,P4,CP6,Parietal,Parietal,5,12,12,0.004484084738993281,0.5270393437300159,False
LiftOff__Replace,pc3,0,O1,C4,Occipital,Frontocentral,4,12,12,0.026330690325135755,1.0,False
