phase,pc,lag_ms,src,dst,region_src,region_dst,config_count,successful_config_count,stability_fraction,max_k,max_n_subjects,min_p_value,min_q_value,topk_values,min_subjects_values,p0_inflate_values
Replace__BothReleased,pc3,100,P7,O1,Parietal,Occipital,21,27,0.7777777777777778,8,12,4.5744495591486245e-09,1.628416493783051e-06,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,100,P4,CP6,Parietal,Parietal,21,27,0.7777777777777778,8,12,1.7167849919707603e-08,3.8941708354458715e-06,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,0,PO10,O2,Occipital,Occipital,21,27,0.7777777777777778,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc1,0,PO10,O2,Occipital,Occipital,21,27,0.7777777777777778,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc2,0,O1,PO9,Occipital,Occipital,21,27,0.7777777777777778,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,0,PO10,O2,Occipital,Occipital,21,27,0.7777777777777778,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,0,O1,PO9,Occipital,Occipital,21,27,0.7777777777777778,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc1,100,PO10,Oz,Occipital,Occipital,21,27,0.7777777777777778,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,50,Oz,PO10,Occipital,Occipital,20,27,0.7407407407407407,12,12,3.488149536859777e-14,1.802210594044218e-11,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,150,Oz,O1,Occipital,Occipital,20,27,0.7407407407407407,12,12,3.488149536859777e-14,1.802210594044218e-11,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,50,Oz,FC5,Occipital,Frontocentral,20,27,0.7407407407407407,11,12,5.152694495849263e-12,1.7914040677158183e-09,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,150,CP6,P8,Parietal,Parietal,20,27,0.7407407407407407,11,12,5.152694495849263e-12,1.7914040677158183e-09,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,Oz,O1,Occipital,Occipital,20,27,0.7407407407407407,10,12,6.3590934537905775e-12,2.3421611532773215e-09,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,150,PO10,P8,Occipital,Parietal,20,27,0.7407407407407407,10,12,6.3590934537905775e-12,2.3421611532773215e-09,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,100,Oz,O1,Occipital,Occipital,20,27,0.7407407407407407,10,12,3.4930855940150567e-10,8.961571317059318e-08,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,100,P7,O1,Parietal,Occipital,20,27,0.7407407407407407,10,12,3.4930855940150567e-10,8.961571317059318e-08,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,200,P4,CP6,Parietal,Parietal,20,27,0.7407407407407407,10,12,3.4930855940150567e-10,8.961571317059318e-08,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,FC5,F3,Frontocentral,Frontocentral,20,27,0.7407407407407407,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,200,CP6,P8,Parietal,Parietal,20,27,0.7407407407407407,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,200,O1,FC1,Occipital,Frontocentral,20,27,0.7407407407407407,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,150,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,12,12,2.6884377575267276e-16,1.8350437537613628e-13,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,50,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,12,12,3.488149536859777e-14,1.802210594044218e-11,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,150,Oz,PO9,Occipital,Occipital,18,27,0.6666666666666666,12,12,3.488149536859777e-14,1.802210594044218e-11,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,200,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,12,12,3.488149536859777e-14,1.802210594044218e-11,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,200,Oz,PO9,Occipital,Occipital,18,27,0.6666666666666666,12,12,3.488149536859777e-14,1.802210594044218e-11,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,Oz,O1,Occipital,Occipital,18,27,0.6666666666666666,11,12,6.104904459791693e-14,2.803733900052481e-11,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,50,Oz,O1,Occipital,Occipital,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,CP6,P8,Parietal,Parietal,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,200,PO10,FC1,Occipital,Frontocentral,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,200,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,200,O1,O2,Occipital,Occipital,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,200,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,200,FC6,F4,Frontocentral,Frontocentral,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,150,Oz,O1,Occipital,Occipital,18,27,0.6666666666666666,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,150,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,10,12,6.3590934537905775e-12,2.3421611532773215e-09,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,50,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,FC5,F3,Frontocentral,Frontocentral,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,FC5,FC1,Frontocentral,Frontocentral,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,150,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,200,Oz,FC5,Occipital,Frontocentral,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,100,Oz,PO9,Occipital,Occipital,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,150,O1,O2,Occipital,Occipital,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,150,Oz,FC5,Occipital,Frontocentral,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,200,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,C4,FC2,Frontocentral,Frontocentral,18,27,0.6666666666666666,9,12,4.0187628235108975e-10,1.1282866191290972e-07,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,O2,P8,Occipital,Parietal,18,27,0.6666666666666666,9,12,4.0187628235108975e-10,1.1282866191290972e-07,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,150,Oz,PO9,Occipital,Occipital,18,27,0.6666666666666666,9,12,4.0187628235108975e-10,1.1282866191290972e-07,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,200,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,9,12,4.0187628235108975e-10,1.1282866191290972e-07,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,50,PO10,Fz,Occipital,Frontal,18,27,0.6666666666666666,9,12,4.0187628235108975e-10,1.1282866191290972e-07,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,50,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,50,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,200,Oz,PO9,Occipital,Occipital,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,100,P7,CP5,Parietal,Parietal,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,50,Oz,PO9,Occipital,Occipital,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,100,Oz,PO10,Occipital,Occipital,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc1,200,PO10,P8,Occipital,Parietal,18,27,0.6666666666666666,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,50,P8,PO10,Parietal,Occipital,18,27,0.6666666666666666,8,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,P7,O1,Parietal,Occipital,18,27,0.6666666666666666,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,50,Oz,FC5,Occipital,Frontocentral,18,27,0.6666666666666666,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,150,Oz,FC5,Occipital,Frontocentral,18,27,0.6666666666666666,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc1,0,PO10,O2,Occipital,Occipital,18,27,0.6666666666666666,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
LiftOff__Replace,pc2,0,O2,PO10,Occipital,Occipital,18,27,0.6666666666666666,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc1,0,PO9,Oz,Occipital,Occipital,18,27,0.6666666666666666,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,100,O2,TP9,Occipital,Temporal,18,27,0.6666666666666666,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,100,Oz,FC5,Occipital,Frontocentral,18,27,0.6666666666666666,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc1,0,PO9,Oz,Occipital,Occipital,18,27,0.6666666666666666,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,0,PO9,P7,Occipital,Parietal,18,27,0.6666666666666666,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc1,50,PO9,Oz,Occipital,Occipital,18,27,0.6666666666666666,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,CP6,P8,Parietal,Parietal,17,27,0.6296296296296297,11,12,5.152694495849263e-12,1.7914040677158183e-09,5 10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,100,O1,PO9,Occipital,Occipital,17,27,0.6296296296296297,11,12,5.152694495849263e-12,1.7914040677158183e-09,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,150,C4,FC2,Frontocentral,Frontocentral,17,27,0.6296296296296297,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,O2,C3,Occipital,Frontocentral,17,27,0.6296296296296297,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,50,P4,P8,Parietal,Parietal,17,27,0.6296296296296297,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,0,PO10,P8,Occipital,Parietal,17,27,0.6296296296296297,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,0,O2,Oz,Occipital,Occipital,17,27,0.6296296296296297,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,50,P4,P8,Parietal,Parietal,17,27,0.6296296296296297,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc3,150,P4,P8,Parietal,Parietal,17,27,0.6296296296296297,8,12,1.7167849919707603e-08,3.8941708354458715e-06,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,200,PO10,Fz,Occipital,Frontal,15,27,0.5555555555555556,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,200,C4,FC2,Frontocentral,Frontocentral,15,27,0.5555555555555556,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,50,O1,FC1,Occipital,Frontocentral,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,100,CP6,P8,Parietal,Parietal,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,P4,CP6,Parietal,Parietal,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,PO9,P7,Occipital,Parietal,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,O2,Cz,Occipital,Frontocentral,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,FC5,F3,Frontocentral,Frontocentral,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc3,150,CP6,P8,Parietal,Parietal,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,200,O1,O2,Occipital,Occipital,15,27,0.5555555555555556,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,150,O2,P8,Occipital,Parietal,15,27,0.5555555555555556,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,CP6,P8,Parietal,Parietal,15,27,0.5555555555555556,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc1,50,PO9,Fz,Occipital,Frontal,15,27,0.5555555555555556,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,100,P7,P3,Parietal,Parietal,15,27,0.5555555555555556,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,50,O2,C3,Occipital,Frontocentral,15,27,0.5555555555555556,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,150,FC6,F4,Frontocentral,Frontocentral,15,27,0.5555555555555556,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,150,Oz,PO10,Occipital,Occipital,15,27,0.5555555555555556,8,12,1.7167849919707603e-08,3.8941708354458715e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,150,FC5,F3,Frontocentral,Frontocentral,15,27,0.5555555555555556,8,12,1.7167849919707603e-08,3.8941708354458715e-06,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,50,PO10,Fz,Occipital,Frontal,15,27,0.5555555555555556,8,12,1.7167849919707603e-08,3.8941708354458715e-06,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc3,0,CP6,C4,Parietal,Frontocentral,15,27,0.5555555555555556,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,0,PO9,Oz,Occipital,Occipital,15,27,0.5555555555555556,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc2,0,O1,PO9,Occipital,Occipital,15,27,0.5555555555555556,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,150,Fp2,Fp1,Frontal,Frontal,15,27,0.5555555555555556,7,12,2.0768421372728914e-07,5.6807740813640846e-05,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,50,C4,CP2,Frontocentral,Parietal,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,150,Oz,FC5,Occipital,Frontocentral,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,150,P7,O1,Parietal,Occipital,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,0,PO9,P7,Occipital,Parietal,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,O2,TP9,Occipital,Temporal,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,P7,O1,Parietal,Occipital,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,0,PO9,Oz,Occipital,Occipital,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,0,PO9,P7,Occipital,Parietal,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc3,50,C4,FC2,Frontocentral,Frontocentral,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,0,PO10,Oz,Occipital,Occipital,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc1,50,PO10,Oz,Occipital,Occipital,15,27,0.5555555555555556,7,12,5.225613592441823e-07,9.552473004365398e-05,5 10 15,3 4 5,5.0 10.0
BothStartLoadPhase__LiftOff,pc3,50,O2,C3,Occipital,Frontocentral,14,27,0.5185185185185185,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,CP6,P8,Parietal,Parietal,14,27,0.5185185185185185,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,0,Oz,O1,Occipital,Occipital,14,27,0.5185185185185185,9,12,1.4375572031334258e-08,2.778032621120179e-06,5 10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,50,PO10,Fz,Occipital,Frontal,14,27,0.5185185185185185,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,PO10,Fz,Occipital,Frontal,14,27,0.5185185185185185,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,P4,CP6,Parietal,Parietal,14,27,0.5185185185185185,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
Replace__BothReleased,pc3,0,P8,PO10,Parietal,Occipital,14,27,0.5185185185185185,8,12,4.0023808014420435e-07,6.282217966820423e-05,5 10 15,3 4 5,5.0 10.0
HandStart__FirstDigitTouch,pc1,50,PO10,FC2,Occipital,Frontocentral,12,27,0.4444444444444444,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,200,O1,O2,Occipital,Occipital,12,27,0.4444444444444444,11,12,5.152694495849263e-12,1.7914040677158183e-09,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,O1,FC1,Occipital,Frontocentral,12,27,0.4444444444444444,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,C4,FC2,Frontocentral,Frontocentral,12,27,0.4444444444444444,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc1,150,PO9,P7,Occipital,Parietal,12,27,0.4444444444444444,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
LiftOff__Replace,pc2,200,O2,O1,Occipital,Occipital,12,27,0.4444444444444444,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,150,Oz,PO10,Occipital,Occipital,12,27,0.4444444444444444,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
Replace__BothReleased,pc2,200,Oz,PO9,Occipital,Occipital,12,27,0.4444444444444444,10,12,3.4930855940150567e-10,8.961571317059318e-08,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,150,PO10,Fz,Occipital,Frontal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc1,200,PO10,Fz,Occipital,Frontal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,100,P8,CP6,Parietal,Parietal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc2,150,Oz,PO9,Occipital,Occipital,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,C4,CP2,Frontocentral,Parietal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
BothStartLoadPhase__LiftOff,pc3,200,FC5,FC1,Frontocentral,Frontocentral,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,PO10,FC1,Occipital,Frontocentral,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,Oz,PO10,Occipital,Occipital,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,P8,CP6,Parietal,Parietal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,P4,CP6,Parietal,Parietal,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
HandStart__FirstDigitTouch,pc2,150,O1,O2,Occipital,Occipital,12,27,0.4444444444444444,9,12,1.4375572031334258e-08,2.778032621120179e-06,10 15,3 4 5,5.0 10.0 15.0
